distrito_id,distrito_nombre,seccion_id,seccion_nombre,anio,Cambiemos/Macrismo,Izquierda,Kirchnerismo,Liberalismo,Peronismo Federal/Tercera Via,id_provincia_indec,Empleo_2019,Empleo_2020,Empleo_var,Empleo_var_porc
2,BUENOS AIRES,17,CAÑUELAS,2019,0.360390474781837,0.0260908149682,0.532998077207514,0.0122762904895725,0.0570625647093625,6,11301.9166666667,11310.0833333333,8.16666666659876,0.0722069539711507
2,BUENOS AIRES,18,CAPITÁN SARMIENTO,2019,0.482062340717506,0.0104881395804744,0.380905704763772,0.00990001960399922,0.103901195843952,6,3699.41666666667,3672.41666666667,-27,-0.735210692323401
2,BUENOS AIRES,19,CARLOS CASARES,2019,0.503333333333333,0.0188,0.408266666666667,0.0123333333333333,0.0502666666666667,6,4707.5,4686.66666666667,-20.8333333333303,-0.444523470839195
2,BUENOS AIRES,20,CARLOS TEJEDOR,2019,0.450495670724056,0.0175680762956456,0.472079307315849,0.0096624419626051,0.0422888693688041,6,2264.16666666667,2238.08333333333,-26.0833333333403,-1.16543173102016
2,BUENOS AIRES,21,CARMEN DE ARECO,2019,0.477510663047693,0.00940286932919736,0.427588212485459,0.00775494377665762,0.0706669251647926,6,3447.83333333333,3477.41666666667,29.5833333333403,0.850727311941535
2,BUENOS AIRES,22,PATAGONES,2019,0.398370456079452,0.0174525118117829,0.477726352328609,0.0137402371998843,0.0531289171728859,6,7150.75,7028,-122.75,-1.74658508821855
2,BUENOS AIRES,23,CASTELLI,2019,0.454483695652174,0.0120584239130435,0.475203804347826,0.0173233695652174,0.03515625,6,2275.08333333333,2285.58333333333,10.5,0.459401319867285
2,BUENOS AIRES,24,COLÓN,2019,0.0254382606089866,0.00127773985715951,0.0387192634891038,0.000973912464414737,0.0031131902708642,6,5329.25,5313.58333333333,-15.6666666666697,-0.294841836174641
2,BUENOS AIRES,25,CORONEL DORREGO,2019,0.520456443083774,0.0138231746915298,0.388626032099453,0.0100194823267465,0.0611373967900547,6,3392.66666666667,3370.41666666667,-22.25,-0.660155767091111
2,BUENOS AIRES,26,CORONEL PRINGLES,2019,0.469283826468124,0.0264294462708696,0.417520789015664,0.0119899439180043,0.0545349062076968,6,5050.83333333333,4974.5,-76.3333333333303,-1.53449257881858
2,BUENOS AIRES,27,CORONEL ROSALES,2019,0.632106399424292,0.0199365654734934,0.244196273887897,0.0201497907726752,0.066179802233535,,,,,
2,BUENOS AIRES,28,CORONEL SUÁREZ,2019,0.441342241797619,0.0239259452801314,0.433018551005935,0.0192601993206674,0.0734948303534769,6,9185.75,9075.83333333333,-109.91666666667,-1.21109172711416
2,BUENOS AIRES,29,CHACABUCO,2019,0.207535348645147,0.00979652280396987,0.223739480841248,0.00548206581326802,0.0250323940252602,6,10607.1666666667,10502.0833333333,-105.083333333401,-1.00059512001652
2,BUENOS AIRES,30,CHASCOMÚS,2019,0.493463802461586,0.0217491017506307,0.392898096475805,0.0132252885864995,0.071630609280636,,,,,
2,BUENOS AIRES,31,CHIVILCOY,2019,0.354784352203404,0.0147391322895781,0.493089032037882,0.0116036005289877,0.120685977560684,6,13546.8333333333,13412.6666666667,-134.166666666599,-1.00029822555742
2,BUENOS AIRES,32,DAIREAUX,2019,0.438356164383562,0.0136140706916963,0.486808726534754,0.0115000845594453,0.0447319465584306,6,3878.08333333333,3809.66666666667,-68.4166666666597,-1.79587015486901
2,BUENOS AIRES,33,DOLORES,2019,0.521052361659572,0.0137955792604749,0.405866967536797,0.00994922816554695,0.0385660803118109,6,7722.41666666667,7559.25,-163.16666666667,-2.15850337886258
2,BUENOS AIRES,34,ENSENADA,2019,0.271366409686421,0.0316180296079081,0.61462422551199,0.0139289599394599,0.0569455611786407,6,15631.0833333333,15050.0833333333,-581,-3.8604437406216
2,BUENOS AIRES,35,ESCOBAR,2019,0.328271389230426,0.0265680162787521,0.54661806049886,0.0156531993068588,0.0574501894633908,6,55855.9166666667,54580.5,-1275.4166666667,-2.33676251897051
2,BUENOS AIRES,36,ESTEBAN ECHEVERRÍA,2019,0.289519245101299,0.030401183255558,0.582254606326748,0.015071603013174,0.0664835983810496,6,66979.0833333333,64704.8333333333,-2274.25,-3.51480698247684
2,BUENOS AIRES,37,EXALTACIÓN DE LA CRUZ,2019,0.419590167743135,0.0227684587147437,0.470052506853771,0.014636866316621,0.0571534779982343,6,6999.41666666667,6787.41666666667,-212,-3.12342692973517
2,BUENOS AIRES,38,FLORENCIO VARELA,2019,0.208833681251679,0.0278568918835128,0.679325382882417,0.0106979724283323,0.0555567038009218,6,80985.5,78799,-2186.5,-2.7747814058554
2,BUENOS AIRES,39,GENERAL ALVARADO,2019,0.419412976313079,0.0195306752979256,0.455347947623952,0.013020450198617,0.0782330439899956,6,6729.41666666667,6548.66666666667,-180.75,-2.76010383793138
2,BUENOS AIRES,40,GENERAL ALVEAR,2019,0.0772691513423149,0.00186842364047596,0.077637919166093,0.00177008555413512,0.00624446848264333,6,2805.08333333333,2747.08333333333,-58,-2.11133019869559
